year,date,home_team,away_team,home_team_score,away_team_score,shoot_out,home_team_result,away_team_result,home_team_fifa_rank,away_team_fifa_rank,home_team_total_fifa_points,away_team_total_fifa_points,home_team_avg_fifa_points,away_team_avg_fifa_points,home_team_goalkeeper_score,away_team_goalkeeper_score,home_team_mean_defense_score,home_team_mean_offense_score,home_team_mean_midfield_score,away_team_mean_defense_score,away_team_mean_offense_score,away_team_mean_midfield_score
1930,1930-06-15,France,Mexico,4,1,No,Win,Lose,,,,,,,,,,,,,,
1930,1930-06-15,Argentina,France,1,0,No,Win,Lose,,,,,,,,,,,,,,
1930,1930-06-15,Chile,Mexico,3,0,No,Win,Lose,,,,,,,,,,,,,,
1930,1930-06-15,Chile,France,1,0,No,Win,Lose,,,,,,,,,,,,,,
1930,1930-06-15,Argentina,Mexico,6,3,No,Win,Lose,,,,,,,,,,,,,,
1930,1930-06-15,Argentina,Chile,3,1,No,Win,Lose,,,,,,,,,,,,,,
1930,1930-06-15,Yugoslavia,Brazil,2,1,No,Win,Lose,,,,,,,,,,,,,,
1930,1930-06-15,Yugoslavia,Bolivia,4,0,No,Win,Lose,,,,,,,,,,,,,,
1930,1930-06-15,Brazil,Bolivia,4,0,No,Win,Lose,,,,,,,,,,,,,,
1930,1930-06-15,Romania,Peru,3,1,No,Win,Lose,,,,,,,,,,,,,,
1930,1930-06-15,Uruguay,Peru,1,0,No,Win,Lose,,,,,,,,,,,,,,
1930,1930-06-15,Uruguay,Romania,4,0,No,Win,Lose,,,,,,,,,,,,,,
1930,1930-06-15,USA,Belgium,3,0,No,Win,Lose,,,,,,,,,,,,,,
1930,1930-06-15,USA,Paraguay,3,0,No,Win,Lose,,,,,,,,,,,,,,
1930,1930-06-15,Paraguay,Belgium,1,0,No,Win,Lose,,,,,,,,,,,,,,
1930,1930-06-15,Argentina,USA,6,1,No,Win,Lose,,,,,,,,,,,,,,
1930,1930-06-15,Uruguay,Yugoslavia,6,1,No,Win,Lose,,,,,,,,,,,,,,
1930,1930-06-15,Uruguay,Argentina,4,2,No,Win,Lose,,,,,,,,,,,,,,
1934,1934-06-15,Sweden,Argentina,3,2,No,Win,Lose,,,,,,,,,,,,,,
1934,1934-06-15,Germany,Belgium,5,2,No,Win,Lose,,,,,,,,,,,,,,
1934,1934-06-15,Switzerland,Netherlands,3,2,No,Win,Lose,,,,,,,,,,,,,,
1934,1934-06-15,Czechoslovakia,Romania,2,1,No,Win,Lose,,,,,,,,,,,,,,
1934,1934-06-15,Hungary,Egypt,4,2,No,Win,Lose,,,,,,,,,,,,,,
1934,1934-06-15,Austria,France,3,2,No,Win,Lose,,,,,,,,,,,,,,
1934,1934-06-15,Spain,Brazil,3,1,No,Win,Lose,,,,,,,,,,,,,,
1934,1934-06-15,Italy,USA,7,1,No,Win,Lose,,,,,,,,,,,,,,
1934,1934-06-15,Germany,Sweden,2,1,No,Win,Lose,,,,,,,,,,,,,,
1934,1934-06-15,Czechoslovakia,Switzerland,3,2,No,Win,Lose,,,,,,,,,,,,,,
1934,1934-06-15,Austria,Hungary,2,1,No,Win,Lose,,,,,,,,,,,,,,
1934,1934-06-15,Italy,Spain,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1934,1934-06-15,Italy,Spain,1,0,No,Win,Lose,,,,,,,,,,,,,,
1934,1934-06-15,Czechoslovakia,Germany,3,1,No,Win,Lose,,,,,,,,,,,,,,
1934,1934-06-15,Italy,Austria,1,0,No,Win,Lose,,,,,,,,,,,,,,
1934,1934-06-15,Germany,Austria,3,2,No,Win,Lose,,,,,,,,,,,,,,
1934,1934-06-15,Italy,Czechoslovakia,2,1,No,Win,Lose,,,,,,,,,,,,,,
1938,1938-06-15,Switzerland,Germany,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1938,1938-06-15,France,Belgium,3,1,No,Win,Lose,,,,,,,,,,,,,,
1938,1938-06-15,Italy,Norway,2,1,No,Win,Lose,,,,,,,,,,,,,,
1938,1938-06-15,Brazil,Poland,6,5,No,Win,Lose,,,,,,,,,,,,,,
1938,1938-06-15,Czechoslovakia,Netherlands,3,0,No,Win,Lose,,,,,,,,,,,,,,
1938,1938-06-15,Cuba,Romania,3,3,No,Draw,Draw,,,,,,,,,,,,,,
1938,1938-06-15,Sweden,Austria,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1938,1938-06-15,Hungary,Dutch East Indies,6,0,No,Win,Lose,,,,,,,,,,,,,,
1938,1938-06-15,Cuba,Romania,2,1,No,Win,Lose,,,,,,,,,,,,,,
1938,1938-06-15,Switzerland,Germany,4,2,No,Win,Lose,,,,,,,,,,,,,,
1938,1938-06-15,Italy,France,3,1,No,Win,Lose,,,,,,,,,,,,,,
1938,1938-06-15,Brazil,Czechoslovakia,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1938,1938-06-15,Hungary,Switzerland,2,0,No,Win,Lose,,,,,,,,,,,,,,
1938,1938-06-15,Sweden,Cuba,8,0,No,Win,Lose,,,,,,,,,,,,,,
1938,1938-06-15,Brazil,Czechoslovakia,2,1,No,Win,Lose,,,,,,,,,,,,,,
1938,1938-06-15,Hungary,Sweden,5,1,No,Win,Lose,,,,,,,,,,,,,,
1938,1938-06-15,Italy,Brazil,2,1,No,Win,Lose,,,,,,,,,,,,,,
1938,1938-06-15,Brazil,Sweden,4,2,No,Win,Lose,,,,,,,,,,,,,,
1938,1938-06-15,Italy,Hungary,4,2,No,Win,Lose,,,,,,,,,,,,,,
1950,1950-06-15,Brazil,Mexico,4,0,No,Win,Lose,,,,,,,,,,,,,,
1950,1950-06-15,Yugoslavia,Switzerland,3,0,No,Win,Lose,,,,,,,,,,,,,,
1950,1950-06-15,Brazil,Switzerland,2,2,No,Draw,Draw,,,,,,,,,,,,,,
1950,1950-06-15,Yugoslavia,Mexico,4,1,No,Win,Lose,,,,,,,,,,,,,,
1950,1950-06-15,Brazil,Yugoslavia,2,0,No,Win,Lose,,,,,,,,,,,,,,
1950,1950-06-15,Switzerland,Mexico,2,1,No,Win,Lose,,,,,,,,,,,,,,
1950,1950-06-15,Spain,USA,3,1,No,Win,Lose,,,,,,,,,,,,,,
1950,1950-06-15,England,Chile,2,0,No,Win,Lose,,,,,,,,,,,,,,
1950,1950-06-15,Spain,Chile,2,0,No,Win,Lose,,,,,,,,,,,,,,
1950,1950-06-15,USA,England,1,0,No,Win,Lose,,,,,,,,,,,,,,
1950,1950-06-15,Spain,England,1,0,No,Win,Lose,,,,,,,,,,,,,,
1950,1950-06-15,Chile,USA,5,2,No,Win,Lose,,,,,,,,,,,,,,
1950,1950-06-15,Sweden,Italy,3,2,No,Win,Lose,,,,,,,,,,,,,,
1950,1950-06-15,Sweden,Paraguay,2,2,No,Draw,Draw,,,,,,,,,,,,,,
1950,1950-06-15,Italy,Paraguay,2,0,No,Win,Lose,,,,,,,,,,,,,,
1950,1950-06-15,Uruguay,Bolivia,8,0,No,Win,Lose,,,,,,,,,,,,,,
1950,1950-06-15,Brazil,Sweden,7,1,No,Win,Lose,,,,,,,,,,,,,,
1950,1950-06-15,Uruguay,Spain,2,2,No,Draw,Draw,,,,,,,,,,,,,,
1950,1950-06-15,Uruguay,Sweden,3,2,No,Win,Lose,,,,,,,,,,,,,,
1950,1950-06-15,Brazil,Spain,6,1,No,Win,Lose,,,,,,,,,,,,,,
1950,1950-06-15,Sweden,Spain,3,1,No,Win,Lose,,,,,,,,,,,,,,
1950,1950-06-15,Uruguay,Brazil,2,1,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Yugoslavia,France,1,0,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Brazil,Mexico,5,0,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Brazil,Yugoslavia,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1954,1954-06-15,France,Mexico,3,2,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Germany,Turkey,4,1,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Hungary,Korea Republic,9,0,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Hungary,Germany,8,3,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Turkey,Korea Republic,7,0,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Germany,Turkey,7,2,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Austria,Scotland,1,0,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Uruguay,Czechoslovakia,2,0,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Uruguay,Scotland,7,0,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Austria,Czechoslovakia,5,0,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Switzerland,Italy,2,1,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,England,Belgium,4,4,No,Draw,Draw,,,,,,,,,,,,,,
1954,1954-06-15,Italy,Belgium,4,1,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,England,Switzerland,2,0,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Switzerland,Italy,4,1,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Austria,Switzerland,7,5,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Uruguay,England,4,2,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Hungary,Brazil,4,2,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Germany,Yugoslavia,2,0,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Hungary,Uruguay,4,2,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Germany,Austria,6,1,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Austria,Uruguay,3,1,No,Win,Lose,,,,,,,,,,,,,,
1954,1954-06-15,Germany,Hungary,3,2,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,Argentina,Germany,1,3,No,Lose,Win,,,,,,,,,,,,,,
1958,1958-06-15,Northern Ireland,Czechoslovakia,1,0,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,Argentina,Northern Ireland,3,1,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,Germany,Czechoslovakia,2,2,No,Draw,Draw,,,,,,,,,,,,,,
1958,1958-06-15,Czechoslovakia,Argentina,6,1,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,Germany,Northern Ireland,2,2,No,Draw,Draw,,,,,,,,,,,,,,
1958,1958-06-15,Northern Ireland,Czechoslovakia,2,1,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,Yugoslavia,Scotland,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1958,1958-06-15,France,Paraguay,7,3,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,Yugoslavia,France,3,2,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,Paraguay,Scotland,3,2,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,Paraguay,Yugoslavia,3,3,No,Draw,Draw,,,,,,,,,,,,,,
1958,1958-06-15,France,Scotland,2,1,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,Sweden,Mexico,3,0,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,Hungary,Wales,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1958,1958-06-15,Mexico,Wales,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1958,1958-06-15,Sweden,Hungary,2,1,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,Sweden,Wales,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1958,1958-06-15,Hungary,Mexico,4,0,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,Wales,Hungary,2,1,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,Russia,England,2,2,No,Draw,Draw,,,,,,,,,,,,,,
1958,1958-06-15,Brazil,Austria,3,0,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,Russia,Austria,2,0,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,Brazil,England,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1958,1958-06-15,Brazil,Russia,2,0,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,England,Austria,2,2,No,Draw,Draw,,,,,,,,,,,,,,
1958,1958-06-15,Russia,England,1,0,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,Brazil,Wales,1,0,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,France,Northern Ireland,4,0,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,Germany,Yugoslavia,1,0,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,Sweden,Russia,2,0,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,Sweden,Germany,3,1,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,Brazil,France,5,2,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,France,Germany,6,3,No,Win,Lose,,,,,,,,,,,,,,
1958,1958-06-15,Brazil,Sweden,5,2,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Uruguay,Colombia,2,1,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Russia,Yugoslavia,2,0,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Yugoslavia,Uruguay,3,1,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Russia,Colombia,4,4,No,Draw,Draw,,,,,,,,,,,,,,
1962,1962-06-15,Russia,Uruguay,2,1,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Yugoslavia,Colombia,5,0,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Chile,Switzerland,3,1,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Germany,Italy,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1962,1962-06-15,Chile,Italy,2,0,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Germany,Switzerland,2,1,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Germany,Chile,2,0,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Italy,Switzerland,3,0,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Brazil,Mexico,2,0,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Czechoslovakia,Spain,1,0,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Brazil,Czechoslovakia,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1962,1962-06-15,Spain,Mexico,1,0,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Brazil,Spain,2,1,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Mexico,Czechoslovakia,3,1,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Argentina,Bulgaria,1,0,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Hungary,England,2,1,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,England,Argentina,3,1,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Hungary,Bulgaria,6,1,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Hungary,Argentina,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1962,1962-06-15,England,Bulgaria,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1962,1962-06-15,Chile,Russia,2,1,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Brazil,England,3,1,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Czechoslovakia,Hungary,1,0,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Yugoslavia,Germany,1,0,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Brazil,Chile,4,2,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Czechoslovakia,Yugoslavia,3,1,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Chile,Yugoslavia,1,0,No,Win,Lose,,,,,,,,,,,,,,
1962,1962-06-15,Brazil,Czechoslovakia,3,1,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,England,Uruguay,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1966,1966-06-15,France,Mexico,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1966,1966-06-15,Uruguay,France,2,1,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,England,Mexico,2,0,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Uruguay,Mexico,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1966,1966-06-15,England,France,2,0,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Germany,Switzerland,5,0,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Argentina,Spain,2,1,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Spain,Switzerland,2,1,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Germany,Argentina,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1966,1966-06-15,Argentina,Switzerland,2,0,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Germany,Spain,2,1,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Brazil,Bulgaria,2,0,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Portugal,Hungary,3,1,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Hungary,Brazil,3,1,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Portugal,Bulgaria,3,0,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Portugal,Brazil,3,1,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Hungary,Bulgaria,3,1,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Russia,Korea DPR,3,0,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Italy,Chile,2,0,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Korea DPR,Chile,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1966,1966-06-15,Russia,Italy,1,0,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Korea DPR,Italy,1,0,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Russia,Chile,2,1,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Russia,Hungary,2,1,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Germany,Uruguay,4,0,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Portugal,Korea DPR,5,3,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,England,Argentina,1,0,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Germany,Russia,2,1,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,England,Portugal,2,1,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,Portugal,Russia,2,1,No,Win,Lose,,,,,,,,,,,,,,
1966,1966-06-15,England,Germany,4,2,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Mexico,Russia,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1970,1970-06-15,Belgium,El Salvador,3,0,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Russia,Belgium,4,1,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Mexico,El Salvador,4,0,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Russia,El Salvador,2,0,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Mexico,Belgium,1,0,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Uruguay,Israel,2,0,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Italy,Sweden,1,0,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Uruguay,Italy,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1970,1970-06-15,Sweden,Israel,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1970,1970-06-15,Sweden,Uruguay,1,0,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Italy,Israel,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1970,1970-06-15,England,Romania,1,0,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Brazil,Czechoslovakia,4,1,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Romania,Czechoslovakia,2,1,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Brazil,England,1,0,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Brazil,Romania,3,2,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,England,Czechoslovakia,1,0,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Peru,Bulgaria,3,2,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Germany,Morocco,2,1,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Peru,Morocco,3,0,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Germany,Bulgaria,5,2,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Germany,Peru,3,1,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Bulgaria,Morocco,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1970,1970-06-15,Uruguay,Russia,1,0,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Brazil,Peru,4,2,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Germany,England,3,2,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Italy,Mexico,4,1,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Brazil,Uruguay,3,1,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Italy,Germany,4,3,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Germany,Uruguay,1,0,No,Win,Lose,,,,,,,,,,,,,,
1970,1970-06-15,Brazil,Italy,4,1,No,Win,Lose,,,,,,,,,,,,,,
1974,1974-06-15,Germany,Chile,1,0,No,Win,Lose,,,,,,,,,,,,,,
1974,1974-06-15,German DR,Australia,2,0,No,Win,Lose,,,,,,,,,,,,,,
1974,1974-06-15,Australia,Germany,0,3,No,Lose,Win,,,,,,,,,,,,,,
1974,1974-06-15,Chile,German DR,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1974,1974-06-15,Australia,Chile,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1974,1974-06-15,German DR,Germany,1,0,No,Win,Lose,,,,,,,,,,,,,,
1974,1974-06-15,Brazil,Yugoslavia,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1974,1974-06-15,DR Congo,Scotland,0,2,No,Lose,Win,,,,,,,,,,,,,,
1974,1974-06-15,Scotland,Brazil,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1974,1974-06-15,Yugoslavia,DR Congo,9,0,No,Win,Lose,,,,,,,,,,,,,,
1974,1974-06-15,Scotland,Yugoslavia,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1974,1974-06-15,DR Congo,Brazil,0,3,No,Lose,Win,,,,,,,,,,,,,,
1974,1974-06-15,Sweden,Bulgaria,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1974,1974-06-15,Uruguay,Netherlands,0,2,No,Lose,Win,,,,,,,,,,,,,,
1974,1974-06-15,Netherlands,Sweden,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1974,1974-06-15,Bulgaria,Uruguay,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1974,1974-06-15,Bulgaria,Netherlands,1,4,No,Lose,Win,,,,,,,,,,,,,,
1974,1974-06-15,Sweden,Uruguay,3,0,No,Win,Lose,,,,,,,,,,,,,,
1974,1974-06-15,Italy,Haiti,3,1,No,Win,Lose,,,,,,,,,,,,,,
1974,1974-06-15,Poland,Argentina,3,2,No,Win,Lose,,,,,,,,,,,,,,
1974,1974-06-15,Argentina,Italy,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1974,1974-06-15,Haiti,Poland,0,7,No,Lose,Win,,,,,,,,,,,,,,
1974,1974-06-15,Poland,Italy,2,1,No,Win,Lose,,,,,,,,,,,,,,
1974,1974-06-15,Argentina,Haiti,4,1,No,Win,Lose,,,,,,,,,,,,,,
1974,1974-06-15,Netherlands,Argentina,4,0,No,Win,Lose,,,,,,,,,,,,,,
1974,1974-06-15,Brazil,German DR,1,0,No,Win,Lose,,,,,,,,,,,,,,
1974,1974-06-15,German DR,Netherlands,0,2,No,Lose,Win,,,,,,,,,,,,,,
1974,1974-06-15,Argentina,Brazil,1,2,No,Lose,Win,,,,,,,,,,,,,,
1974,1974-06-15,Netherlands,Brazil,2,0,No,Win,Lose,,,,,,,,,,,,,,
1974,1974-06-15,Argentina,German DR,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1974,1974-06-15,Yugoslavia,Germany,0,2,No,Lose,Win,,,,,,,,,,,,,,
1974,1974-06-15,Sweden,Poland,0,1,No,Lose,Win,,,,,,,,,,,,,,
1974,1974-06-15,Poland,Yugoslavia,2,1,No,Win,Lose,,,,,,,,,,,,,,
1974,1974-06-15,Germany,Sweden,4,2,No,Win,Lose,,,,,,,,,,,,,,
1974,1974-06-15,Poland,Germany,0,1,No,Lose,Win,,,,,,,,,,,,,,
1974,1974-06-15,Sweden,Yugoslavia,2,1,No,Win,Lose,,,,,,,,,,,,,,
1974,1974-06-15,Brazil,Poland,0,1,No,Lose,Win,,,,,,,,,,,,,,
1974,1974-06-15,Netherlands,Germany,1,2,No,Lose,Win,,,,,,,,,,,,,,
1978,1978-06-15,Italy,France,2,1,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Argentina,Hungary,2,1,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Italy,Hungary,3,1,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Argentina,France,2,1,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,France,Hungary,3,1,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Italy,Argentina,1,0,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Germany,Poland,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1978,1978-06-15,Tunisia,Mexico,3,1,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Germany,Mexico,6,0,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Poland,Tunisia,1,0,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Germany,Tunisia,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1978,1978-06-15,Poland,Mexico,3,1,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Austria,Spain,2,1,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Sweden,Brazil,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1978,1978-06-15,Austria,Sweden,1,0,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Brazil,Spain,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1978,1978-06-15,Spain,Sweden,1,0,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Brazil,Austria,1,0,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Peru,Scotland,3,1,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Netherlands,Iran,3,0,No,Win,Lose,,,,,,,,,,,,,,
1978,1978-06-15,Scotland,Iran,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1978,1978-06-15,Netherlands,Peru,0,0,No,Draw,Draw,,,,,,,,,,,,,,
