year,date,home_team,away_team,home_team_score,away_team_score,shoot_out,home_team_result,away_team_result,home_team_fifa_rank,away_team_fifa_rank,home_team_total_fifa_points,away_team_total_fifa_points,home_team_avg_fifa_points,away_team_avg_fifa_points,home_team_goalkeeper_score,away_team_goalkeeper_score,home_team_mean_defense_score,home_team_mean_offense_score,home_team_mean_midfield_score,away_team_mean_defense_score,away_team_mean_offense_score,away_team_mean_midfield_score
1990,1990-06-15,Argentina,Rusia,2,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Camerún,Rumania,2,1,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Argentina,Rumania,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1990,1990-06-15,Camerún,Rusia,0,4,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Brasil,Suecia,2,1,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Costa Rica,Escocia,1,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Brasil,Costa Rica,1,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Suecia,Escocia,1,2,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Suecia,Costa Rica,1,2,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Brasil,Escocia,1,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Emiratos Árabes Unidos,Colombia,0,2,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Alemania,Yugoslavia,4,1,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Yugoslavia,Colombia,1,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Alemania,Emiratos Árabes Unidos,5,1,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Alemania,Colombia,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1990,1990-06-15,Yugoslavia,Emiratos Árabes Unidos,4,1,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Bélgica,Corea del Sur,2,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Uruguay,España,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1990,1990-06-15,Corea del Sur,España,1,3,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Bélgica,Uruguay,3,1,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Corea del Sur,Uruguay,0,1,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Bélgica,España,1,2,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Inglaterra,Irlanda,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1990,1990-06-15,Países Bajos,Egipto,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1990,1990-06-15,Inglaterra,Países Bajos,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1990,1990-06-15,Irlanda,Egipto,0,0,No,Draw,Draw,,,,,,,,,,,,,,
1990,1990-06-15,Inglaterra,Egipto,1,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Irlanda,Países Bajos,1,1,No,Draw,Draw,,,,,,,,,,,,,,
1990,1990-06-15,Camerún,Colombia,2,1,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Checoslovaquia,Costa Rica,4,1,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Brasil,Argentina,0,1,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Alemania,Países Bajos,2,1,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Irlanda,Rumania,0,0,Yes,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Italia,Uruguay,2,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,España,Yugoslavia,1,2,No,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Inglaterra,Bélgica,1,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Yugoslavia,Argentina,0,0,Yes,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Italia,Irlanda,1,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Alemania,Checoslovaquia,1,0,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Inglaterra,Camerún,3,2,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Italia,Argentina,1,1,Yes,Lose,Win,,,,,,,,,,,,,,
1990,1990-06-15,Alemania,Inglaterra,1,1,Yes,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Italia,Inglaterra,2,1,No,Win,Lose,,,,,,,,,,,,,,
1990,1990-06-15,Alemania,Argentina,1,0,No,Win,Lose,,,,,,,,,,,,,,
1994,1994-06-18 00:00:00,Estados Unidos,Suiza,1,1,No,Draw,Draw,23.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-18 00:00:00,Colombia,Rumania,1,3,No,Lose,Win,17.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-22 00:00:00,Rumania,Suiza,1,4,No,Lose,Win,7.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-22 00:00:00,Estados Unidos,Colombia,2,1,No,Win,Lose,23.0,17.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-26 00:00:00,Estados Unidos,Rumania,0,1,No,Lose,Win,23.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-26 00:00:00,Suiza,Colombia,0,2,No,Lose,Win,12.0,17.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-19 00:00:00,Camerún,Suecia,2,2,No,Draw,Draw,24.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-20 00:00:00,Brasil,Rusia,2,0,No,Win,Lose,3.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-24 00:00:00,Brasil,Camerún,3,0,No,Win,Lose,3.0,24.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-24 00:00:00,Suecia,Rusia,3,1,No,Win,Lose,10.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-28 00:00:00,Rusia,Camerún,6,1,No,Win,Lose,19.0,24.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-28 00:00:00,Brasil,Suecia,1,1,No,Draw,Draw,3.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-17 00:00:00,Alemania,Bolivia,1,0,No,Win,Lose,1.0,43.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-17 00:00:00,España,Corea del Sur,2,2,No,Draw,Draw,5.0,37.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-21 00:00:00,Alemania,España,1,1,No,Draw,Draw,1.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-23 00:00:00,Corea del Sur,Bolivia,0,0,No,Draw,Draw,37.0,43.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-27 00:00:00,Bolivia,España,1,3,No,Lose,Win,43.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-27 00:00:00,Alemania,Corea del Sur,3,2,No,Win,Lose,1.0,37.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-21 00:00:00,Argentina,Grecia,4,0,No,Win,Lose,8.0,31.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-21 00:00:00,Nigeria,Bulgaria,3,0,No,Win,Lose,11.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-25 00:00:00,Argentina,Nigeria,2,1,No,Win,Lose,8.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-26 00:00:00,Bulgaria,Grecia,4,0,No,Win,Lose,29.0,31.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-30 00:00:00,Grecia,Nigeria,0,2,No,Lose,Win,31.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-30 00:00:00,Argentina,Bulgaria,0,2,No,Lose,Win,8.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-18 00:00:00,Italia,Irlanda,0,1,No,Lose,Win,4.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-19 00:00:00,Noruega,México,1,0,No,Win,Lose,6.0,16.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-23 00:00:00,Italia,Noruega,1,0,No,Win,Lose,4.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-24 00:00:00,México,Irlanda,2,1,No,Win,Lose,16.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-28 00:00:00,Irlanda,Noruega,0,0,No,Draw,Draw,14.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-28 00:00:00,Italia,México,1,1,No,Draw,Draw,4.0,16.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-19 00:00:00,Bélgica,Marruecos,1,0,No,Win,Lose,27.0,28.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-20 00:00:00,Países Bajos,Arabia Saudita,2,1,No,Win,Lose,2.0,34.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-25 00:00:00,Bélgica,Países Bajos,1,0,No,Win,Lose,27.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-25 00:00:00,Arabia Saudita,Marruecos,2,1,No,Win,Lose,34.0,28.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-29 00:00:00,Marruecos,Países Bajos,1,2,No,Lose,Win,28.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-29 00:00:00,Bélgica,Arabia Saudita,0,1,No,Lose,Win,27.0,34.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-02 00:00:00,Alemania,Bélgica,3,2,No,Win,Lose,1.0,27.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-02 00:00:00,España,Suiza,3,0,No,Win,Lose,5.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-03 00:00:00,Arabia Saudita,Suecia,1,3,No,Lose,Win,34.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-03 00:00:00,Rumania,Argentina,3,2,No,Win,Lose,7.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-04 00:00:00,Países Bajos,Irlanda,2,0,No,Win,Lose,2.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-04 00:00:00,Brasil,Estados Unidos,1,0,No,Win,Lose,3.0,23.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-05 00:00:00,Nigeria,Italia,1,2,No,Lose,Win,11.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-05 00:00:00,México,Bulgaria,1,1,Yes,Lose,Win,16.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-09 00:00:00,Italia,España,2,1,No,Win,Lose,4.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-09 00:00:00,Países Bajos,Brasil,2,3,No,Lose,Win,2.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-10 00:00:00,Bulgaria,Alemania,2,1,No,Win,Lose,29.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-10 00:00:00,Rumania,Suecia,2,2,Yes,Lose,Win,7.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-13 00:00:00,Bulgaria,Italia,1,2,No,Lose,Win,29.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-06-28 00:00:00,Suecia,Brasil,1,1,No,Draw,Draw,10.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-16 00:00:00,Suecia,Bulgaria,4,0,No,Win,Lose,10.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,
1994,1994-07-17 00:00:00,Brasil,Italia,0,0,Yes,Win,Lose,3.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-10 00:00:00,Brasil,Escocia,2,1,No,Win,Lose,1.0,41.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-10 00:00:00,Marruecos,Noruega,2,2,No,Draw,Draw,13.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-16 00:00:00,Escocia,Noruega,1,1,No,Draw,Draw,41.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-16 00:00:00,Brasil,Marruecos,3,0,No,Win,Lose,1.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-23 00:00:00,Escocia,Marruecos,0,3,No,Lose,Win,41.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-23 00:00:00,Brasil,Noruega,1,2,No,Lose,Win,1.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-11 00:00:00,Italia,Chile,2,2,No,Draw,Draw,14.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-11 00:00:00,Camerún,Austria,1,1,No,Draw,Draw,49.0,31.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-17 00:00:00,Chile,Austria,1,1,No,Draw,Draw,9.0,31.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-17 00:00:00,Italia,Camerún,3,0,No,Win,Lose,14.0,49.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-23 00:00:00,Italia,Austria,2,1,No,Win,Lose,14.0,31.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-23 00:00:00,Chile,Camerún,1,1,No,Draw,Draw,9.0,49.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-12 00:00:00,Arabia Saudita,Dinamarca,0,1,No,Lose,Win,34.0,27.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-12 00:00:00,Francia,Sudáfrica,3,0,No,Win,Lose,18.0,24.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-18 00:00:00,Sudáfrica,Dinamarca,1,1,No,Draw,Draw,24.0,27.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-18 00:00:00,Francia,Arabia Saudita,4,0,No,Win,Lose,18.0,34.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-24 00:00:00,Francia,Dinamarca,2,1,No,Win,Lose,18.0,27.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-24 00:00:00,Sudáfrica,Arabia Saudita,2,2,No,Draw,Draw,24.0,34.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-12 00:00:00,Paraguay,Bulgaria,0,0,No,Draw,Draw,29.0,35.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-13 00:00:00,España,Nigeria,2,3,No,Lose,Win,15.0,74.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-19 00:00:00,Nigeria,Bulgaria,1,0,No,Win,Lose,74.0,35.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-19 00:00:00,España,Paraguay,0,0,No,Draw,Draw,15.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-24 00:00:00,España,Bulgaria,6,1,No,Win,Lose,15.0,35.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-24 00:00:00,Nigeria,Paraguay,1,3,No,Lose,Win,74.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-13 00:00:00,Corea del Sur,México,1,3,No,Lose,Win,20.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-13 00:00:00,Países Bajos,Bélgica,0,0,No,Draw,Draw,25.0,36.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-20 00:00:00,Bélgica,México,2,2,No,Draw,Draw,36.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-20 00:00:00,Países Bajos,Corea del Sur,5,0,No,Win,Lose,25.0,20.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-25 00:00:00,Bélgica,Corea del Sur,1,1,No,Draw,Draw,36.0,20.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-25 00:00:00,Países Bajos,México,2,2,No,Draw,Draw,25.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-15,Serbia,Irán,1,0,No,Win,Lose,,,,,,,,,,,,,,
1998,1998-06-15 00:00:00,Alemania,Estados Unidos,2,0,No,Win,Lose,2.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-15,Alemania,Serbia,2,2,No,Draw,Draw,,,,,,,,,,,,,,
1998,1998-06-15,Estados Unidos,Irán,1,2,No,Lose,Win,,,,,,,,,,,,,,
1998,1998-06-15,Alemania,Irán,2,0,No,Win,Lose,,,,,,,,,,,,,,
1998,1998-06-15,Estados Unidos,Serbia,0,1,No,Lose,Win,,,,,,,,,,,,,,
1998,1998-06-15 00:00:00,Inglaterra,Túnez,2,0,No,Win,Lose,5.0,21.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-15 00:00:00,Rumania,Colombia,1,0,No,Win,Lose,22.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-22 00:00:00,Colombia,Túnez,1,0,No,Win,Lose,10.0,21.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-22 00:00:00,Rumania,Inglaterra,2,1,No,Win,Lose,22.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-26 00:00:00,Rumania,Túnez,1,1,No,Draw,Draw,22.0,21.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-26 00:00:00,Colombia,Inglaterra,0,2,No,Lose,Win,10.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-14 00:00:00,Argentina,Japón,1,0,No,Win,Lose,6.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-14 00:00:00,Jamaica,Croacia,1,3,No,Lose,Win,30.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-20 00:00:00,Japón,Croacia,0,1,No,Lose,Win,12.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-21 00:00:00,Argentina,Jamaica,5,0,No,Win,Lose,6.0,30.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-26 00:00:00,Japón,Jamaica,1,2,No,Lose,Win,12.0,30.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-26 00:00:00,Argentina,Croacia,1,0,No,Win,Lose,6.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-27 00:00:00,Italia,Noruega,1,0,No,Win,Lose,14.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-27 00:00:00,Brasil,Chile,4,1,No,Win,Lose,1.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-28 00:00:00,Francia,Paraguay,1,0,No,Win,Lose,18.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-28 00:00:00,Nigeria,Dinamarca,1,4,No,Lose,Win,74.0,27.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-29 00:00:00,Alemania,México,2,1,No,Win,Lose,2.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-15,Países Bajos,Serbia,2,1,No,Win,Lose,,,,,,,,,,,,,,
1998,1998-06-30 00:00:00,Rumania,Croacia,0,1,No,Lose,Win,22.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,
